Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Avg>2.5,Avg<2.5,HomeResult,AwayResult
League Two,2024-04-13,Swindon,AFC Wimbledon,3,2,L,0.0,1.0,A,9.0,12.0,5.0,5.0,6.0,15.0,2.0,3.0,1.0,0.0,1.0,0.0,1.8,1.97,W,L
League Two,2024-04-13,Walsall,Notts County,1,3,W,0.0,2.0,A,21.0,6.0,3.0,3.0,14.0,5.0,8.0,1.0,4.0,2.0,1.0,0.0,1.71,2.08,L,W
Scottish Prem,2024-04-13,St Johnstone,Kilmarnock,0,2,W,0.0,1.0,A,11.0,17.0,3.0,5.0,8.0,14.0,2.0,6.0,0.0,0.0,0.0,0.0,2.12,1.7,L,W
Scottish Prem,2024-04-13,Motherwell,Hibernian,1,1,D,0.0,0.0,D,8.0,8.0,1.0,4.0,7.0,10.0,4.0,6.0,2.0,4.0,0.0,0.0,1.77,2.02,D,D
Eredivisie,2024-04-13,Almere City,Sparta Rotterdam,2,3,W,1.0,2.0,A,13.0,13.0,2.0,5.0,18.0,3.0,8.0,6.0,3.0,0.0,0.0,0.0,1.88,1.91,L,W
League Two,2024-04-13,Harrogate,Sutton,2,2,D,0.0,1.0,A,8.0,18.0,4.0,5.0,10.0,14.0,1.0,6.0,1.0,2.0,0.0,0.0,1.89,1.87,D,D
Scottish Prem,2024-04-13,Hearts,Livingston,4,2,L,4.0,2.0,H,13.0,8.0,5.0,3.0,9.0,17.0,5.0,5.0,1.0,0.0,0.0,1.0,1.73,2.07,W,L
Scottish Prem,2024-04-13,Aberdeen,Dundee,0,0,D,0.0,0.0,D,12.0,18.0,5.0,3.0,14.0,17.0,3.0,5.0,0.0,3.0,1.0,0.0,1.89,1.88,D,D
Ligue 1,2024-04-13,Strasbourg,Reims,3,1,L,1.0,1.0,D,13.0,8.0,6.0,2.0,9.0,18.0,5.0,4.0,1.0,3.0,0.0,1.0,1.98,1.85,W,L
Belgian Pro,2024-04-13,RWD Molenbeek,Eupen,3,1,L,1.0,1.0,D,11.0,8.0,5.0,3.0,16.0,13.0,7.0,4.0,1.0,3.0,0.0,0.0,1.9,1.88,W,L
Belgian Pro,2024-04-13,Mechelen,Westerlo,3,2,L,0.0,2.0,A,23.0,14.0,6.0,7.0,13.0,7.0,13.0,6.0,1.0,4.0,0.0,1.0,1.75,2.05,W,L
Belgian Pro,2024-04-13,Genk,Cercle Brugge,1,1,D,1.0,0.0,H,13.0,10.0,5.0,2.0,7.0,16.0,6.0,5.0,0.0,4.0,0.0,1.0,1.64,2.22,D,D
La Liga,2024-04-13,Mallorca,Real Madrid,0,1,W,0.0,0.0,D,6.0,16.0,2.0,9.0,18.0,7.0,4.0,2.0,2.0,1.0,0.0,0.0,2.08,1.77,L,W
La Liga,2024-04-13,Cadiz,Barcelona,0,1,W,0.0,1.0,A,14.0,12.0,3.0,2.0,17.0,15.0,8.0,4.0,3.0,3.0,0.0,0.0,1.97,1.86,L,W
League Two,2024-04-13,Wrexham,Forest Green,6,0,L,4.0,0.0,H,21.0,4.0,8.0,4.0,9.0,12.0,6.0,0.0,0.0,2.0,0.0,0.0,1.64,2.21,W,L
Eredivisie,2024-04-13,AZ Alkmaar,Waalwijk,3,2,L,0.0,2.0,A,21.0,5.0,7.0,3.0,10.0,13.0,8.0,1.0,1.0,3.0,0.0,0.0,1.5,2.51,W,L
Eredivisie,2024-04-13,PSV Eindhoven,Vitesse,6,0,L,3.0,0.0,H,29.0,9.0,12.0,0.0,6.0,13.0,5.0,4.0,0.0,1.0,0.0,0.0,1.21,4.19,W,L
Scottish Prem,2024-04-13,Celtic,St Mirren,3,0,L,0.0,0.0,D,18.0,2.0,9.0,0.0,7.0,12.0,11.0,1.0,0.0,2.0,0.0,0.0,1.4,2.85,W,L
League Two,2024-04-13,Milton Keynes Dons,Mansfield,1,4,W,1.0,1.0,D,12.0,11.0,2.0,7.0,10.0,15.0,3.0,2.0,3.0,5.0,0.0,0.0,1.65,2.19,L,W
La Liga,2024-04-14,Sociedad,Almeria,2,2,D,1.0,1.0,D,17.0,7.0,4.0,3.0,16.0,8.0,5.0,1.0,2.0,2.0,1.0,0.0,1.76,2.08,D,D
Serie A,2024-04-14,Inter,Cagliari,2,2,D,1.0,0.0,H,12.0,11.0,7.0,6.0,5.0,10.0,7.0,0.0,0.0,2.0,0.0,0.0,1.42,2.83,D,D
Ligue 1,2024-04-14,Clermont,Montpellier,1,1,D,1.0,0.0,H,10.0,14.0,2.0,6.0,12.0,14.0,3.0,4.0,1.0,1.0,0.0,0.0,1.77,2.07,D,D
Ligue 1,2024-04-14,Le Havre,Nantes,0,1,W,0.0,0.0,D,10.0,12.0,1.0,4.0,14.0,12.0,6.0,7.0,3.0,2.0,0.0,0.0,2.48,1.55,L,W
La Liga,2024-04-14,Ath Bilbao,Villarreal,1,1,D,0.0,0.0,D,13.0,10.0,6.0,2.0,13.0,12.0,3.0,1.0,3.0,3.0,0.0,1.0,1.7,2.17,D,D
Scottish Prem,2024-04-14,Ross County,Rangers,3,2,L,0.0,1.0,A,13.0,28.0,6.0,7.0,6.0,10.0,3.0,17.0,3.0,1.0,0.0,0.0,1.48,2.58,W,L
Belgian Pro,2024-04-14,Club Brugge,Antwerp,3,0,L,1.0,0.0,H,13.0,8.0,6.0,3.0,10.0,14.0,5.0,3.0,2.0,2.0,0.0,0.0,1.72,2.1,W,L
Belgian Pro,2024-04-14,Kortrijk,Charleroi,1,2,W,1.0,0.0,H,9.0,12.0,2.0,5.0,11.0,12.0,4.0,3.0,0.0,1.0,0.0,0.0,1.97,1.83,L,W
Belgian Pro,2024-04-14,Anderlecht,St. Gilloise,2,1,L,1.0,0.0,H,7.0,15.0,5.0,5.0,10.0,16.0,6.0,6.0,4.0,3.0,1.0,0.0,1.84,1.95,W,L
Belgian Pro,2024-04-14,Oud-Heverlee Leuven,Gent,2,1,L,2.0,1.0,H,12.0,16.0,3.0,6.0,8.0,6.0,0.0,6.0,2.0,2.0,0.0,0.0,1.57,2.35,W,L
Ligue 1,2024-04-14,Lyon,Brest,4,3,L,1.0,0.0,H,16.0,22.0,8.0,7.0,12.0,7.0,10.0,7.0,5.0,5.0,1.0,1.0,2.03,1.8,W,L
Bundesliga,2024-04-14,Darmstadt,Freiburg,0,1,W,0.0,1.0,A,16.0,9.0,4.0,3.0,6.0,12.0,2.0,2.0,0.0,1.0,0.0,0.0,1.66,2.26,L,W
Serie A,2024-04-14,Sassuolo,Milan,3,3,D,2.0,1.0,H,10.0,23.0,5.0,7.0,12.0,9.0,2.0,6.0,3.0,1.0,0.0,0.0,1.68,2.22,D,D
Bundesliga,2024-04-14,Leverkusen,Werder Bremen,5,0,L,1.0,0.0,H,19.0,7.0,10.0,3.0,10.0,4.0,7.0,0.0,2.0,1.0,0.0,0.0,1.43,2.82,W,L
La Liga,2024-04-14,Granada,Alaves,2,0,L,2.0,0.0,H,9.0,8.0,3.0,3.0,16.0,11.0,1.0,5.0,3.0,2.0,0.0,0.0,2.34,1.61,W,L
Eredivisie,2024-04-14,Nijmegen,Zwolle,2,2,D,0.0,1.0,A,16.0,10.0,9.0,5.0,7.0,22.0,10.0,3.0,2.0,4.0,0.0,0.0,1.54,2.42,D,D
Serie A,2024-04-14,Napoli,Frosinone,2,2,D,1.0,0.0,H,20.0,13.0,9.0,6.0,11.0,14.0,6.0,2.0,3.0,1.0,1.0,0.0,1.51,2.54,D,D
Premier League,2024-04-14,Arsenal,Aston Villa,0,2,W,0.0,0.0,D,18.0,11.0,4.0,2.0,12.0,7.0,4.0,6.0,3.0,1.0,0.0,0.0,1.48,2.66,L,W
Premier League,2024-04-14,West Ham,Fulham,0,2,W,0.0,1.0,A,15.0,18.0,4.0,10.0,6.0,13.0,8.0,3.0,1.0,2.0,0.0,0.0,1.66,2.26,L,W
Premier League,2024-04-14,Liverpool,Crystal Palace,0,1,W,0.0,1.0,A,21.0,8.0,6.0,5.0,10.0,10.0,11.0,1.0,1.0,1.0,0.0,0.0,1.39,3.0,L,W
Eredivisie,2024-04-14,Ajax,Twente,2,1,L,0.0,1.0,A,8.0,7.0,4.0,3.0,4.0,14.0,2.0,6.0,2.0,1.0,0.0,0.0,1.6,2.31,W,L
Eredivisie,2024-04-14,Utrecht,Go Ahead Eagles,2,1,L,1.0,1.0,D,16.0,14.0,6.0,3.0,7.0,7.0,5.0,3.0,1.0,0.0,0.0,0.0,1.66,2.21,W,L
La Liga,2024-04-14,Las Palmas,Sevilla,0,2,W,0.0,1.0,A,5.0,10.0,2.0,3.0,8.0,13.0,6.0,2.0,3.0,3.0,1.0,0.0,2.17,1.7,L,W
Eredivisie,2024-04-14,For Sittard,Feyenoord,0,1,W,0.0,1.0,A,14.0,10.0,3.0,3.0,7.0,15.0,3.0,6.0,2.0,3.0,0.0,0.0,1.6,2.3,L,W
Eredivisie,2024-04-14,Heracles,Heerenveen,0,2,W,0.0,1.0,A,12.0,20.0,3.0,7.0,9.0,14.0,8.0,8.0,1.0,1.0,0.0,0.0,1.69,2.15,L,W
Portugal Prem,2024-04-14,Benfica,Moreirense,3,0,L,2.0,0.0,H,19.0,8.0,6.0,0.0,11.0,11.0,6.0,2.0,2.0,1.0,0.0,0.0,1.67,2.18,W,L
Portugal Prem,2024-04-14,Portimonense,Casa Pia,2,2,D,2.0,1.0,H,11.0,11.0,3.0,4.0,10.0,14.0,5.0,8.0,2.0,4.0,0.0,1.0,2.35,1.58,D,D
Portugal Prem,2024-04-14,Arouca,Boavista,2,1,L,2.0,0.0,H,14.0,8.0,5.0,5.0,17.0,9.0,1.0,4.0,3.0,4.0,0.0,1.0,1.87,1.92,W,L
Portugal Prem,2024-04-14,Estrela,Rio Ave,2,2,D,1.0,1.0,D,15.0,6.0,5.0,4.0,12.0,12.0,10.0,1.0,2.0,1.0,0.0,0.0,2.38,1.57,D,D
Serie A,2024-04-15,Atalanta,Verona,2,2,D,2.0,0.0,H,16.0,13.0,9.0,5.0,6.0,10.0,5.0,4.0,0.0,2.0,0.0,0.0,1.73,2.12,D,D
Serie A,2024-04-15,Fiorentina,Genoa,1,1,D,0.0,1.0,A,20.0,7.0,3.0,3.0,8.0,19.0,6.0,2.0,1.0,2.0,0.0,0.0,2.05,1.78,D,D
La Liga,2024-04-15,Osasuna,Valencia,0,1,W,0.0,1.0,A,13.0,4.0,2.0,3.0,10.0,10.0,4.0,1.0,0.0,2.0,0.0,0.0,2.61,1.49,L,W
Premier League,2024-04-15,Chelsea,Everton,6,0,L,4.0,0.0,H,14.0,10.0,10.0,2.0,5.0,21.0,4.0,8.0,1.0,4.0,0.0,0.0,1.54,2.48,W,L
Portugal Prem,2024-04-15,Vizela,Chaves,0,1,W,0.0,1.0,A,12.0,7.0,4.0,2.0,17.0,13.0,10.0,5.0,3.0,2.0,0.0,0.0,1.94,1.86,L,W
Championship,2024-04-16,Southampton,Preston,3,0,L,3.0,0.0,H,23.0,1.0,6.0,1.0,7.0,12.0,5.0,0.0,0.0,2.0,0.0,0.0,1.55,2.43,W,L
Portugal Prem,2024-04-16,Famalicao,Sp Lisbon,0,1,W,0.0,1.0,A,5.0,10.0,0.0,1.0,10.0,15.0,4.0,6.0,2.0,4.0,0.0,0.0,1.47,2.64,L,W
League Two,2024-04-16,Colchester,Grimsby,2,0,L,1.0,0.0,H,8.0,15.0,3.0,4.0,12.0,13.0,5.0,5.0,2.0,2.0,1.0,0.0,1.9,1.86,W,L
League One,2024-04-16,Portsmouth,Barnsley,3,2,L,1.0,1.0,D,14.0,14.0,4.0,5.0,15.0,10.0,3.0,3.0,1.0,1.0,0.0,0.0,1.65,2.2,W,L
League One,2024-04-16,Peterboro,Fleetwood Town,4,1,L,1.0,1.0,D,14.0,10.0,7.0,7.0,9.0,7.0,7.0,4.0,0.0,0.0,0.0,0.0,1.48,2.56,W,L
League Two,2024-04-16,Walsall,Swindon,2,1,L,1.0,0.0,H,15.0,14.0,4.0,4.0,7.0,6.0,5.0,7.0,1.0,0.0,0.0,0.0,1.66,2.15,W,L
League Two,2024-04-16,Notts County,Stockport,2,5,W,0.0,3.0,A,13.0,22.0,7.0,9.0,6.0,8.0,2.0,9.0,2.0,2.0,0.0,0.0,1.58,2.3,L,W
League Two,2024-04-16,Mansfield,Accrington,2,1,L,1.0,0.0,H,14.0,5.0,5.0,3.0,15.0,16.0,4.0,1.0,0.0,2.0,0.0,0.0,1.47,2.58,W,L
League One,2024-04-16,Oxford,Lincoln,0,1,W,0.0,0.0,D,17.0,8.0,5.0,3.0,12.0,16.0,8.0,3.0,4.0,6.0,0.0,1.0,1.83,1.94,L,W
League Two,2024-04-16,Crawley Town,Barrow,1,1,D,0.0,1.0,A,12.0,13.0,4.0,7.0,11.0,6.0,5.0,4.0,2.0,3.0,0.0,0.0,1.82,1.94,D,D
League One,2024-04-16,Burton,Cheltenham,1,2,W,1.0,0.0,H,5.0,9.0,1.0,2.0,19.0,9.0,4.0,4.0,3.0,1.0,0.0,0.0,2.43,1.53,L,W
League One,2024-04-16,Port Vale,Wycombe,1,2,W,0.0,1.0,A,18.0,11.0,4.0,4.0,12.0,11.0,6.0,3.0,2.0,2.0,0.0,0.0,2.15,1.67,L,W
League One,2024-04-16,Bolton,Shrewsbury,2,2,D,1.0,2.0,A,25.0,8.0,13.0,3.0,4.0,9.0,12.0,5.0,0.0,2.0,0.0,0.0,1.69,2.13,D,D
League One,2024-04-16,Bristol Rvs,Cambridge,1,0,L,0.0,0.0,D,15.0,12.0,5.0,2.0,8.0,8.0,4.0,6.0,0.0,0.0,0.0,0.0,1.89,1.88,W,L
Scottish Prem,2024-04-17,Dundee,Rangers,0,0,D,0.0,0.0,D,7.0,17.0,1.0,5.0,11.0,13.0,2.0,9.0,1.0,0.0,0.0,0.0,1.49,2.55,D,D
Serie A,2024-04-19,Genoa,Lazio,0,1,W,0.0,0.0,D,8.0,13.0,2.0,1.0,7.0,13.0,2.0,9.0,1.0,2.0,0.0,0.0,2.39,1.59,L,W
Portugal Prem,2024-04-19,Rio Ave,Arouca,1,1,D,1.0,0.0,H,6.0,17.0,3.0,5.0,15.0,13.0,4.0,6.0,3.0,3.0,0.0,0.0,2.12,1.72,D,D
La Liga,2024-04-19,Ath Bilbao,Granada,1,1,D,1.0,1.0,D,17.0,5.0,6.0,0.0,11.0,15.0,11.0,4.0,4.0,2.0,0.0,0.0,1.7,2.2,D,D
League One,2024-04-19,Oxford,Stevenage,1,1,D,0.0,1.0,A,25.0,2.0,6.0,0.0,9.0,17.0,8.0,5.0,0.0,3.0,0.0,0.0,1.99,1.79,D,D
Serie A,2024-04-19,Cagliari,Juventus,2,2,D,2.0,0.0,H,9.0,11.0,4.0,3.0,16.0,15.0,4.0,3.0,2.0,3.0,0.0,0.0,2.27,1.65,D,D
Bundesliga,2024-04-19,Ein Frankfurt,Augsburg,3,1,L,0.0,1.0,A,12.0,6.0,7.0,1.0,2.0,19.0,6.0,5.0,3.0,3.0,0.0,0.0,1.67,2.26,W,L
Ligue 1,2024-04-19,Nice,Lorient,3,0,L,1.0,0.0,H,19.0,9.0,10.0,4.0,11.0,7.0,2.0,3.0,0.0,2.0,0.0,0.0,1.87,1.96,W,L
La Liga,2024-04-20,Vallecano,Osasuna,2,1,L,0.0,1.0,A,17.0,6.0,6.0,2.0,9.0,15.0,5.0,1.0,4.0,1.0,0.0,0.0,2.61,1.5,W,L
Championship,2024-04-20,Stoke,Plymouth,3,0,L,2.0,0.0,H,23.0,8.0,4.0,1.0,14.0,11.0,7.0,3.0,3.0,4.0,0.0,0.0,1.91,1.89,W,L
Championship,2024-04-20,Huddersfield,Swansea,0,4,W,0.0,0.0,D,9.0,19.0,0.0,7.0,15.0,10.0,4.0,7.0,2.0,1.0,0.0,0.0,1.9,1.89,L,W
Championship,2024-04-20,Norwich,Bristol City,1,1,D,0.0,0.0,D,10.0,13.0,3.0,5.0,13.0,9.0,8.0,5.0,1.0,2.0,0.0,0.0,1.88,1.92,D,D
Championship,2024-04-20,Cardiff,Southampton,2,1,L,0.0,1.0,A,12.0,21.0,7.0,8.0,12.0,8.0,4.0,5.0,1.0,3.0,0.0,0.0,1.6,2.32,W,L
Championship,2024-04-20,Rotherham,Birmingham,0,0,D,0.0,0.0,D,11.0,6.0,4.0,2.0,16.0,11.0,7.0,6.0,4.0,2.0,0.0,0.0,1.94,1.86,D,D
Premier League,2024-04-20,Luton,Brentford,1,5,W,0.0,2.0,A,6.0,21.0,3.0,9.0,13.0,9.0,4.0,9.0,1.0,2.0,0.0,0.0,1.56,2.43,L,W
Premier League,2024-04-20,Sheffield United,Burnley,1,4,W,0.0,2.0,A,18.0,16.0,11.0,9.0,10.0,9.0,11.0,2.0,1.0,0.0,0.0,0.0,1.66,2.25,L,W
Championship,2024-04-20,QPR,Preston,1,0,L,1.0,0.0,H,18.0,10.0,7.0,2.0,9.0,16.0,5.0,3.0,2.0,4.0,0.0,0.0,2.19,1.67,W,L
Championship,2024-04-20,Watford,Hull,0,0,D,0.0,0.0,D,17.0,13.0,2.0,6.0,19.0,13.0,1.0,5.0,4.0,4.0,0.0,0.0,1.82,1.98,D,D
La Liga,2024-04-20,Valencia,Betis,1,2,W,0.0,1.0,A,8.0,12.0,5.0,6.0,18.0,10.0,7.0,6.0,2.0,3.0,0.0,0.0,2.23,1.67,L,W
La Liga,2024-04-20,Girona,Cadiz,4,1,L,2.0,0.0,H,10.0,12.0,5.0,5.0,11.0,14.0,2.0,4.0,1.0,2.0,0.0,0.0,1.71,2.17,W,L
La Liga,2024-04-20,Celta,Las Palmas,4,1,L,2.0,1.0,H,21.0,9.0,13.0,4.0,10.0,9.0,8.0,4.0,1.0,0.0,0.0,0.0,2.05,1.8,W,L
Championship,2024-04-20,Sunderland,Millwall,0,1,W,0.0,0.0,D,13.0,4.0,3.0,1.0,11.0,9.0,11.0,4.0,3.0,2.0,0.0,0.0,2.21,1.67,L,W
Belgian Pro,2024-04-20,Gent,Mechelen,3,1,L,1.0,0.0,H,15.0,7.0,5.0,3.0,8.0,4.0,6.0,5.0,1.0,1.0,0.0,0.0,1.73,2.08,W,L
League One,2024-04-20,Northampton,Exeter,1,2,W,0.0,1.0,A,20.0,9.0,7.0,3.0,12.0,9.0,10.0,2.0,1.0,0.0,0.0,1.0,1.94,1.82,L,W
Ligue 1,2024-04-20,Lens,Clermont,1,0,L,1.0,0.0,H,17.0,8.0,4.0,1.0,17.0,17.0,4.0,3.0,1.0,4.0,0.0,0.0,1.75,2.1,W,L
Ligue 1,2024-04-20,Nantes,Rennes,0,3,W,0.0,0.0,D,6.0,14.0,4.0,5.0,16.0,11.0,3.0,7.0,1.0,4.0,0.0,0.0,2.09,1.76,L,W
League Two,2024-04-20,Walsall,Bradford,2,3,W,2.0,2.0,D,22.0,11.0,8.0,5.0,13.0,14.0,9.0,4.0,2.0,3.0,0.0,1.0,1.82,1.94,L,W
League Two,2024-04-20,Tranmere,AFC Wimbledon,3,2,L,2.0,0.0,H,20.0,13.0,6.0,4.0,5.0,15.0,11.0,3.0,0.0,1.0,0.0,1.0,1.98,1.79,W,L
League Two,2024-04-20,Sutton,Crawley Town,2,2,D,0.0,1.0,A,16.0,20.0,7.0,10.0,15.0,10.0,3.0,7.0,2.0,1.0,0.0,0.0,1.61,2.24,D,D
League Two,2024-04-20,Stockport,Accrington,4,2,L,2.0,1.0,H,17.0,9.0,7.0,3.0,4.0,15.0,4.0,3.0,2.0,3.0,0.0,0.0,1.56,2.34,W,L
League Two,2024-04-20,Notts County,Colchester,1,0,L,0.0,0.0,D,19.0,10.0,6.0,5.0,8.0,9.0,9.0,2.0,1.0,3.0,0.0,0.0,1.45,2.63,W,L
League Two,2024-04-20,Newport County,Salford,0,1,W,0.0,0.0,D,6.0,19.0,2.0,8.0,13.0,11.0,2.0,7.0,2.0,3.0,0.0,0.0,1.7,2.08,L,W
Championship,2024-04-20,Leicester,West Brom,2,1,L,1.0,0.0,H,11.0,18.0,3.0,6.0,15.0,13.0,4.0,6.0,3.0,2.0,0.0,0.0,1.79,2.02,W,L
League Two,2024-04-20,Morecambe,Forest Green,1,2,W,1.0,2.0,A,9.0,15.0,3.0,5.0,7.0,13.0,10.0,7.0,1.0,3.0,0.0,0.0,1.85,1.9,L,W
League Two,2024-04-20,Harrogate,Milton Keynes Dons,3,5,W,2.0,2.0,D,16.0,17.0,8.0,9.0,9.0,10.0,4.0,5.0,0.0,0.0,0.0,0.0,1.68,2.12,L,W
League Two,2024-04-20,Grimsby,Swindon,2,0,L,0.0,0.0,D,17.0,6.0,5.0,0.0,11.0,12.0,2.0,2.0,1.0,0.0,0.0,0.0,1.64,2.19,W,L
League Two,2024-04-20,Doncaster,Barrow,4,2,L,0.0,2.0,A,11.0,4.0,8.0,2.0,12.0,6.0,3.0,3.0,3.0,1.0,0.0,0.0,1.88,1.87,W,L
League Two,2024-04-20,Crewe,Wrexham,0,3,W,0.0,2.0,A,7.0,25.0,2.0,10.0,10.0,10.0,3.0,6.0,3.0,1.0,1.0,0.0,1.78,1.98,L,W
Serie A,2024-04-20,Verona,Udinese,1,0,L,0.0,0.0,D,16.0,18.0,4.0,1.0,18.0,12.0,10.0,6.0,2.0,2.0,0.0,0.0,2.22,1.66,W,L
Serie A,2024-04-20,Empoli,Napoli,1,0,L,1.0,0.0,H,7.0,9.0,1.0,1.0,14.0,12.0,2.0,8.0,2.0,2.0,0.0,0.0,1.77,2.08,W,L
Belgian Pro,2024-04-20,Oud-Heverlee Leuven,St Truiden,1,0,L,0.0,0.0,D,20.0,3.0,11.0,0.0,11.0,11.0,6.0,3.0,1.0,2.0,0.0,0.0,1.77,2.03,W,L
Belgian Pro,2024-04-20,Westerlo,Standard,3,3,D,1.0,1.0,D,19.0,17.0,6.0,8.0,8.0,12.0,6.0,7.0,1.0,1.0,0.0,0.0,1.75,2.06,D,D
League Two,2024-04-20,Mansfield,Gillingham,2,1,L,0.0,1.0,A,22.0,7.0,7.0,2.0,4.0,13.0,8.0,5.0,1.0,2.0,0.0,0.0,1.8,1.96,W,L
Premier League,2024-04-20,Wolves,Arsenal,0,2,W,0.0,1.0,A,5.0,24.0,3.0,9.0,14.0,9.0,1.0,2.0,3.0,2.0,0.0,0.0,1.62,2.32,L,W
League One,2024-04-20,Carlisle,Wycombe,1,3,W,1.0,1.0,D,11.0,16.0,4.0,3.0,12.0,16.0,3.0,2.0,2.0,1.0,0.0,0.0,2.02,1.75,L,W
Portugal Prem,2024-04-20,Sp Braga,Vizela,2,1,L,0.0,0.0,D,15.0,5.0,5.0,2.0,15.0,16.0,4.0,4.0,1.0,3.0,0.0,0.0,1.49,2.57,W,L
League One,2024-04-20,Blackpool,Barnsley,3,2,L,2.0,0.0,H,19.0,11.0,7.0,5.0,12.0,17.0,11.0,5.0,2.0,3.0,0.0,0.0,1.88,1.88,W,L
League One,2024-04-20,Bolton,Port Vale,2,0,L,0.0,0.0,D,27.0,9.0,7.0,3.0,12.0,11.0,6.0,3.0,3.0,1.0,0.0,0.0,1.83,1.93,W,L
League One,2024-04-20,Bristol Rvs,Peterboro,0,2,W,0.0,1.0,A,8.0,12.0,4.0,5.0,8.0,7.0,4.0,4.0,2.0,1.0,0.0,0.0,1.58,2.3,L,W
Bundesliga,2024-04-20,FC Koln,Darmstadt,0,2,W,0.0,0.0,D,18.0,12.0,4.0,6.0,10.0,13.0,4.0,3.0,0.0,1.0,0.0,0.0,1.65,2.28,L,W
Bundesliga,2024-04-20,Heidenheim,RB Leipzig,1,2,W,0.0,1.0,A,9.0,11.0,5.0,4.0,14.0,7.0,2.0,6.0,3.0,1.0,0.0,0.0,1.44,2.8,L,W
Bundesliga,2024-04-20,Hoffenheim,M'gladbach,4,3,L,1.0,1.0,D,27.0,13.0,9.0,7.0,6.0,11.0,6.0,5.0,1.0,3.0,0.0,0.0,1.44,2.8,W,L
Bundesliga,2024-04-20,Wolfsburg,Bochum,1,0,L,1.0,0.0,H,10.0,9.0,5.0,1.0,11.0,16.0,5.0,8.0,4.0,3.0,0.0,0.0,1.68,2.22,W,L
Bundesliga,2024-04-20,Union Berlin,Bayern Munich,1,5,W,0.0,2.0,A,15.0,18.0,4.0,9.0,5.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,1.6,2.38,L,W
League One,2024-04-20,Cambridge,Derby,0,1,W,0.0,1.0,A,8.0,15.0,3.0,4.0,8.0,10.0,3.0,7.0,2.0,2.0,0.0,0.0,1.86,1.9,L,W
League One,2024-04-20,Burton,Reading,3,2,L,3.0,1.0,H,10.0,12.0,7.0,4.0,13.0,6.0,4.0,9.0,2.0,0.0,0.0,0.0,1.85,1.91,W,L
League One,2024-04-20,Charlton,Shrewsbury,1,1,D,0.0,1.0,A,10.0,11.0,2.0,3.0,8.0,8.0,1.0,4.0,1.0,0.0,0.0,0.0,1.99,1.79,D,D
League One,2024-04-20,Cheltenham,Lincoln,1,2,W,1.0,1.0,D,10.0,19.0,4.0,7.0,13.0,14.0,3.0,9.0,4.0,0.0,0.0,0.0,2.15,1.67,L,W
League One,2024-04-20,Leyton Orient,Fleetwood Town,0,1,W,0.0,0.0,D,12.0,14.0,5.0,8.0,14.0,6.0,8.0,5.0,0.0,1.0,0.0,0.0,1.84,1.92,L,W
League One,2024-04-20,Portsmouth,Wigan,1,2,W,0.0,1.0,A,22.0,11.0,8.0,3.0,14.0,12.0,4.0,3.0,2.0,1.0,0.0,0.0,1.76,2.02,L,W
Portugal Prem,2024-04-20,Moreirense,Gil Vicente,0,1,W,0.0,1.0,A,15.0,5.0,4.0,3.0,10.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,2.19,1.67,L,W
Portugal Prem,2024-04-20,Boavista,Estrela,1,1,D,0.0,0.0,D,15.0,11.0,5.0,3.0,16.0,7.0,6.0,5.0,2.0,0.0,0.0,0.0,2.15,1.69,D,D
Belgian Pro,2024-04-20,Genk,Anderlecht,2,1,L,1.0,0.0,H,22.0,9.0,10.0,2.0,10.0,10.0,4.0,3.0,1.0,1.0,0.0,0.0,1.73,2.08,W,L
La Liga,2024-04-21,Almeria,Villarreal,1,2,W,1.0,1.0,D,24.0,11.0,5.0,3.0,10.0,16.0,5.0,2.0,3.0,4.0,1.0,0.0,1.63,2.32,L,W
Premier League,2024-04-21,Aston Villa,Bournemouth,3,1,L,1.0,1.0,D,14.0,14.0,4.0,6.0,8.0,14.0,8.0,4.0,1.0,3.0,0.0,0.0,1.44,2.77,W,L
Premier League,2024-04-21,Everton,Nott'm Forest,2,0,L,1.0,0.0,H,7.0,8.0,4.0,3.0,15.0,9.0,6.0,4.0,3.0,2.0,0.0,0.0,1.87,1.95,W,L
Serie A,2024-04-21,Sassuolo,Lecce,0,3,W,0.0,2.0,A,10.0,14.0,3.0,8.0,10.0,13.0,9.0,4.0,1.0,0.0,0.0,0.0,1.96,1.87,L,W
Serie A,2024-04-21,Torino,Frosinone,0,0,D,0.0,0.0,D,13.0,12.0,2.0,3.0,10.0,17.0,6.0,4.0,2.0,2.0,0.0,0.0,1.94,1.88,D,D
Serie A,2024-04-21,Salernitana,Fiorentina,0,2,W,0.0,0.0,D,5.0,12.0,1.0,7.0,13.0,11.0,2.0,5.0,2.0,4.0,0.0,0.0,1.8,2.02,L,W
Serie A,2024-04-21,Monza,Atalanta,1,2,W,0.0,1.0,A,17.0,12.0,2.0,6.0,8.0,13.0,2.0,8.0,3.0,2.0,0.0,0.0,1.85,1.97,L,W
La Liga,2024-04-21,Getafe,Sociedad,1,1,D,1.0,1.0,D,6.0,7.0,4.0,3.0,12.0,18.0,0.0,4.0,0.0,2.0,0.0,0.0,2.66,1.48,D,D
